RR,DET,DNRLINES,MDL,ADL,DENTR,LAM,AVL,MVL,VNRLINES,VENTR,radius,sample_id,system,coupling,RR_target
16.220000000000002,31.072749691738593,236,4,2.135593220338983,0.4128725255734728,36.621454993834774,2.376,7,250,0.7553429964476974,NA,26,j,0,40
79.2,95.15151515151516,1348,26,5.5905044510385755,2.3727760294630498,95.3030303030303,7.328155339805825,31,1030,2.5905948216211843,1.7867129018011834,27,1,0,80
79.2,95.55555555555556,1282,31,5.903276131045242,2.452071265211105,94.6590909090909,7.378937007874016,69,1016,2.6209006233442986,2.572284317141909,27,2,0,80
63.739999999999995,87.19799184185754,1446,17,3.843706777316736,1.827483501015873,88.50015688735488,4.69691923397169,25,1201,2.1081404482244723,NA,27,j,0,80
0.3,0,0,0,0,0,0,0,0,0,0,0.004950986374723079,28,1,0,0.3
0.3,0,0,0,0,0,0,0,0,0,0,0.10540177476020529,28,2,0,0.3
0,NA,0,0,0,NA,NA,0,0,0,NA,NA,28,j,0,0.3
0.6,0,0,0,0,0,0,0,0,0,0,0.009236600334470518,29,1,0,0.6
0.6,13.333333333333334,4,2,2,-0,3.3333333333333335,2,2,1,-0,0.151935922323381,29,2,0,0.6
0,NA,0,0,0,NA,NA,0,0,0,NA,NA,29,j,0,0.6
1.24,0,0,0,0,0,0,0,0,0,0,0.02279515922775353,30,1,0,1.25
1.24,6.451612903225806,4,2,2,-0,9.67741935483871,2,2,6,-0,0.21843286081686256,30,2,0,1.25
0,NA,0,0,0,NA,NA,0,0,0,NA,NA,30,j,0,1.25
2.48,6.451612903225806,8,2,2,-0,2.4193548387096775,2,2,3,-0,0.04766788907045185,31,1,0,2.5
2.48,8.064516129032258,10,2,2,-0,9.67741935483871,2,2,12,-0,0.30811876926012793,31,2,0,2.5
0.04,0,0,0,0,0,0,0,0,0,0,NA,31,j,0,2.5
4.9399999999999995,8.906882591093117,22,2,2,-0,6.680161943319838,2.0625,3,16,0.2337916587064593,0.09241707740267338,32,1,0,5
4.9399999999999995,9.31174089068826,22,3,2.090909090909091,0.30463609734923813,21.052631578947366,2.0392156862745097,3,51,0.16544349608627487,0.43341599251585866,32,2,0,5
0.2,0,0,0,0,0,0,0,0,0,0,NA,32,j,0,5
9.9,14.747474747474747,66,4,2.212121212121212,0.5272997580716339,15.454545454545453,2.1549295774647885,4,71,0.4266162968886198,0.18738384400711947,33,1,0,10
9.9,23.232323232323232,108,3,2.1296296296296298,0.3856820405687198,32.323232323232325,2.0779220779220777,3,154,0.27366479736924587,0.6169319143801363,33,2,0,10
0.96,4.166666666666666,2,2,2,-0,6.25,2,2,3,-0,NA,33,j,0,10
19.82,31.281533804238144,278,4,2.2302158273381294,0.5699836694540806,35.368314833501515,2.3602693602693603,5,297,0.7802186722252881,0.3665114728506834,34,1,0,20
19.8,38.282828282828284,348,6,2.17816091954023,0.48768284148999097,46.313131313131315,2.281094527363184,6,402,0.6670046675651308,0.8952212600048189,34,2,0,20
3.82,8.37696335078534,16,2,2,-0,14.397905759162304,2.037037037037037,3,27,0.15841057013179086,NA,34,j,0,20
39.6,60.05050505050505,910,9,2.6131868131868132,1.060122994971323,63.56060606060606,2.824915824915825,7,891,1.2407905566812498,0.7466125468710044,35,1,0,40
39.6,65.1010101010101,1010,8,2.5524752475247525,1.0062379663498726,70.07575757575758,2.8846153846153846,11,962,1.2903747265560694,1.3870612734454633,35,2,0,40
15.42,29.31258106355383,208,4,2.173076923076923,0.47560341160152775,35.53826199740597,2.236734693877551,4,245,0.5947676073035991,NA,35,j,0,40
79.2,94.2929292929293,1370,21,5.451094890510949,2.337594916783616,93.37121212121212,7.336309523809524,26,1008,2.647004841942404,1.8235199854716297,36,1,0,80
79.2,95.68181818181817,1358,22,5.580265095729013,2.3580902544336215,94.0909090909091,6.8054794520547945,48,1095,2.540316963523966,2.5270839213469296,36,2,0,80
63.080000000000005,85.06658211794547,1452,15,3.6955922865013773,1.7600803752795218,84.52758402029168,4.537872340425532,26,1175,2.06456292933672,NA,36,j,0,80
0.3,0,0,0,0,0,0,0,0,0,0,0.005722803131587619,37,1,0,0.3
0.3,0,0,0,0,0,0,0,0,0,0,0.11062700916075291,37,2,0,0.3
0,NA,0,0,0,NA,NA,0,0,0,NA,NA,37,j,0,0.3
0.6,0,0,0,0,0,3.3333333333333335,2,2,1,-0,0.010283532799486933,38,1,0,0.6
0.6,0,0,0,0,0,3.3333333333333335,2,2,1,-0,0.1392530612008735,38,2,0,0.6
0,NA,0,0,0,NA,NA,0,0,0,NA,NA,38,j,0,0.6
1.24,0,0,0,0,0,1.6129032258064515,2,2,1,-0,0.020507377002032142,39,1,0,1.25
1.24,0,0,0,0,0,4.838709677419355,2,2,3,-0,0.20160584237112134,39,2,0,1.25
